pose,punto,ang optimo,ang medido medio
warrior_inv,"(13, 11, 23)",90,89
warrior_inv,"(12, 24, 26)",120,110
warrior_inv,"(11, 23, 25)",140,138
warrior_inv,"(24, 26, 28)",120,119
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(16, 14, 12)",180,177
warrior_inv,"(11, 13, 15)",180,175
warrior_inv,"(14, 12, 24)",90,104
warrior_inv,"(13, 11, 23)",90,89
warrior_inv,"(12, 24, 26)",120,111
warrior_inv,"(11, 23, 25)",140,139
warrior_inv,"(24, 26, 28)",120,120
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,176
warrior_inv,"(11, 13, 15)",180,175
warrior_inv,"(14, 12, 24)",90,102
warrior_inv,"(13, 11, 23)",90,88
warrior_inv,"(12, 24, 26)",120,112
warrior_inv,"(11, 23, 25)",140,140
warrior_inv,"(24, 26, 28)",120,121
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,176
warrior_inv,"(11, 13, 15)",180,175
warrior_inv,"(14, 12, 24)",90,101
warrior_inv,"(13, 11, 23)",90,88
warrior_inv,"(12, 24, 26)",120,112
warrior_inv,"(11, 23, 25)",140,140
warrior_inv,"(24, 26, 28)",120,122
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(16, 14, 12)",180,175
warrior_inv,"(11, 13, 15)",180,175
warrior_inv,"(14, 12, 24)",90,99
warrior_inv,"(13, 11, 23)",90,86
warrior_inv,"(12, 24, 26)",120,114
warrior_inv,"(11, 23, 25)",140,141
warrior_inv,"(24, 26, 28)",120,125
warrior_inv,"(23, 25, 27)",170,177
warrior_inv,"(16, 14, 12)",180,175
warrior_inv,"(11, 13, 15)",180,175
warrior_inv,"(14, 12, 24)",90,98
warrior_inv,"(13, 11, 23)",90,85
warrior_inv,"(12, 24, 26)",120,116
warrior_inv,"(11, 23, 25)",140,142
warrior_inv,"(24, 26, 28)",120,128
warrior_inv,"(23, 25, 27)",170,177
warrior_inv,"(16, 14, 12)",180,173
warrior_inv,"(11, 13, 15)",180,175
warrior_inv,"(14, 12, 24)",90,96
warrior_inv,"(13, 11, 23)",90,83
warrior_inv,"(12, 24, 26)",120,117
warrior_inv,"(11, 23, 25)",140,144
warrior_inv,"(24, 26, 28)",120,131
warrior_inv,"(23, 25, 27)",170,176
warrior_inv,"(16, 14, 12)",180,172
warrior_inv,"(11, 13, 15)",180,177
warrior_inv,"(14, 12, 24)",90,95
warrior_inv,"(13, 11, 23)",90,82
warrior_inv,"(12, 24, 26)",120,118
warrior_inv,"(11, 23, 25)",140,146
warrior_inv,"(24, 26, 28)",120,133
warrior_inv,"(23, 25, 27)",170,176
warrior_inv,"(16, 14, 12)",180,176
warrior_inv,"(11, 13, 15)",180,177
warrior_inv,"(14, 12, 24)",90,95
warrior_inv,"(13, 11, 23)",90,80
warrior_inv,"(12, 24, 26)",120,119
warrior_inv,"(11, 23, 25)",140,147
warrior_inv,"(24, 26, 28)",120,135
warrior_inv,"(23, 25, 27)",170,175
warrior_inv,"(16, 14, 12)",180,178
warrior_inv,"(11, 13, 15)",180,174
warrior_inv,"(14, 12, 24)",90,96
warrior_inv,"(13, 11, 23)",90,74
warrior_inv,"(12, 24, 26)",120,121
warrior_inv,"(11, 23, 25)",140,150
warrior_inv,"(24, 26, 28)",120,138
warrior_inv,"(23, 25, 27)",170,175
warrior_inv,"(16, 14, 12)",180,179
warrior_inv,"(11, 13, 15)",180,175
warrior_inv,"(14, 12, 24)",90,95
warrior_inv,"(13, 11, 23)",90,70
warrior_inv,"(12, 24, 26)",120,122
warrior_inv,"(11, 23, 25)",140,152
warrior_inv,"(24, 26, 28)",120,141
warrior_inv,"(23, 25, 27)",170,175
warrior_inv,"(16, 14, 12)",180,176
warrior_inv,"(11, 13, 15)",180,174
warrior_inv,"(14, 12, 24)",90,96
warrior_inv,"(13, 11, 23)",90,68
warrior_inv,"(12, 24, 26)",120,126
warrior_inv,"(11, 23, 25)",140,154
warrior_inv,"(24, 26, 28)",120,147
warrior_inv,"(23, 25, 27)",170,176
warrior,"(16, 14, 12)",180,175
warrior,"(11, 13, 15)",180,174
warrior,"(14, 12, 24)",90,93
warrior,"(13, 11, 23)",90,64
warrior,"(12, 24, 26)",140,138
warrior,"(11, 23, 25)",120,155
warrior,"(24, 26, 28)",170,165
warrior,"(23, 25, 27)",120,178
warrior,"(16, 14, 12)",180,179
warrior,"(11, 13, 15)",180,172
warrior,"(14, 12, 24)",90,87
warrior,"(13, 11, 23)",90,62
warrior,"(12, 24, 26)",140,145
warrior,"(11, 23, 25)",120,155
warrior,"(24, 26, 28)",170,173
warrior,"(23, 25, 27)",120,175
warrior,"(16, 14, 12)",180,176
warrior,"(11, 13, 15)",180,172
warrior,"(14, 12, 24)",90,87
warrior,"(13, 11, 23)",90,61
warrior,"(12, 24, 26)",140,149
warrior,"(11, 23, 25)",120,155
warrior,"(24, 26, 28)",170,178
warrior,"(23, 25, 27)",120,176
warrior,"(16, 14, 12)",180,175
warrior,"(11, 13, 15)",180,173
warrior,"(14, 12, 24)",90,87
warrior,"(13, 11, 23)",90,59
warrior,"(12, 24, 26)",140,151
warrior,"(11, 23, 25)",120,155
warrior,"(24, 26, 28)",170,179
warrior,"(23, 25, 27)",120,176
warrior,"(16, 14, 12)",180,175
warrior,"(11, 13, 15)",180,173
warrior,"(14, 12, 24)",90,85
warrior,"(13, 11, 23)",90,59
warrior,"(12, 24, 26)",140,152
warrior,"(11, 23, 25)",120,157
warrior,"(24, 26, 28)",170,179
warrior,"(23, 25, 27)",120,178
warrior,"(16, 14, 12)",180,176
warrior,"(11, 13, 15)",180,174
warrior,"(14, 12, 24)",90,82
warrior,"(13, 11, 23)",90,58
warrior,"(12, 24, 26)",140,153
warrior,"(11, 23, 25)",120,158
warrior,"(24, 26, 28)",170,178
warrior,"(23, 25, 27)",120,178
warrior,"(16, 14, 12)",180,176
warrior,"(11, 13, 15)",180,171
warrior,"(14, 12, 24)",90,76
warrior,"(13, 11, 23)",90,53
warrior,"(12, 24, 26)",140,153
warrior,"(11, 23, 25)",120,160
warrior,"(24, 26, 28)",170,177
warrior,"(23, 25, 27)",120,178
warrior,"(16, 14, 12)",180,165
warrior,"(11, 13, 15)",180,172
warrior,"(14, 12, 24)",90,65
warrior,"(13, 11, 23)",90,49
warrior,"(12, 24, 26)",140,152
warrior,"(11, 23, 25)",120,163
warrior,"(24, 26, 28)",170,178
warrior,"(23, 25, 27)",120,175
warrior,"(16, 14, 12)",180,156
warrior,"(11, 13, 15)",180,172
warrior,"(14, 12, 24)",90,57
warrior,"(13, 11, 23)",90,42
warrior,"(12, 24, 26)",140,150
warrior,"(11, 23, 25)",120,167
warrior,"(24, 26, 28)",170,177
warrior,"(23, 25, 27)",120,172
warrior,"(16, 14, 12)",180,153
warrior,"(11, 13, 15)",180,175
warrior,"(14, 12, 24)",90,38
warrior,"(13, 11, 23)",90,30
warrior,"(12, 24, 26)",140,150
warrior,"(11, 23, 25)",120,168
warrior,"(24, 26, 28)",170,172
warrior,"(23, 25, 27)",120,173
warrior,"(16, 14, 12)",180,165
warrior,"(11, 13, 15)",180,179
warrior,"(14, 12, 24)",90,36
warrior,"(13, 11, 23)",90,23
warrior,"(12, 24, 26)",140,147
warrior,"(11, 23, 25)",120,169
warrior,"(24, 26, 28)",170,166
warrior,"(23, 25, 27)",120,172
warrior,"(16, 14, 12)",180,172
warrior,"(11, 13, 15)",180,179
warrior,"(14, 12, 24)",90,30
warrior,"(13, 11, 23)",90,12
warrior,"(12, 24, 26)",140,151
warrior,"(11, 23, 25)",120,168
warrior,"(24, 26, 28)",170,167
warrior,"(23, 25, 27)",120,172
warrior,"(16, 14, 12)",180,176
warrior,"(11, 13, 15)",180,179
warrior,"(14, 12, 24)",90,29
warrior,"(13, 11, 23)",90,10
warrior,"(12, 24, 26)",140,152
warrior,"(11, 23, 25)",120,168
warrior,"(24, 26, 28)",170,168
warrior,"(23, 25, 27)",120,173
warrior,"(16, 14, 12)",180,179
warrior,"(11, 13, 15)",180,174
warrior,"(14, 12, 24)",90,28
warrior,"(13, 11, 23)",90,5
warrior,"(12, 24, 26)",140,152
warrior,"(11, 23, 25)",120,168
warrior,"(24, 26, 28)",170,168
warrior,"(23, 25, 27)",120,173
warrior,"(16, 14, 12)",180,177
warrior,"(11, 13, 15)",180,172
warrior,"(14, 12, 24)",90,27
warrior,"(13, 11, 23)",90,5
warrior,"(12, 24, 26)",140,153
warrior,"(11, 23, 25)",120,168
warrior,"(24, 26, 28)",170,168
warrior,"(23, 25, 27)",120,173
warrior,"(16, 14, 12)",180,178
warrior,"(11, 13, 15)",180,171
warrior,"(14, 12, 24)",90,21
warrior,"(13, 11, 23)",90,6
warrior,"(12, 24, 26)",140,158
warrior,"(11, 23, 25)",120,165
warrior,"(24, 26, 28)",170,172
warrior,"(23, 25, 27)",120,177
warrior,"(16, 14, 12)",180,176
warrior,"(11, 13, 15)",180,174
warrior,"(14, 12, 24)",90,18
warrior,"(13, 11, 23)",90,7
warrior,"(12, 24, 26)",140,159
warrior,"(11, 23, 25)",120,165
warrior,"(24, 26, 28)",170,174
warrior,"(23, 25, 27)",120,179
warrior,"(16, 14, 12)",180,176
warrior,"(11, 13, 15)",180,174
warrior,"(14, 12, 24)",90,17
warrior,"(13, 11, 23)",90,8
warrior,"(12, 24, 26)",140,161
warrior,"(11, 23, 25)",120,163
warrior,"(24, 26, 28)",170,175
warrior,"(23, 25, 27)",120,177
warrior,"(16, 14, 12)",180,174
warrior,"(11, 13, 15)",180,177
warrior,"(14, 12, 24)",90,17
warrior,"(13, 11, 23)",90,11
warrior,"(12, 24, 26)",140,161
warrior,"(11, 23, 25)",120,163
warrior,"(24, 26, 28)",170,178
warrior,"(23, 25, 27)",120,175
warrior,"(16, 14, 12)",180,176
warrior,"(11, 13, 15)",180,173
warrior,"(14, 12, 24)",90,18
warrior,"(13, 11, 23)",90,11
warrior,"(12, 24, 26)",140,164
warrior,"(11, 23, 25)",120,162
warrior,"(24, 26, 28)",170,179
warrior,"(23, 25, 27)",120,174
warrior,"(16, 14, 12)",180,179
warrior,"(11, 13, 15)",180,175
warrior,"(14, 12, 24)",90,22
warrior,"(13, 11, 23)",90,14
warrior,"(12, 24, 26)",140,162
warrior,"(11, 23, 25)",120,165
warrior,"(24, 26, 28)",170,178
warrior,"(23, 25, 27)",120,176
warrior,"(16, 14, 12)",180,177
warrior,"(11, 13, 15)",180,178
warrior,"(14, 12, 24)",90,27
warrior,"(13, 11, 23)",90,25
warrior,"(12, 24, 26)",140,157
warrior,"(11, 23, 25)",120,167
warrior,"(24, 26, 28)",170,172
warrior,"(23, 25, 27)",120,176
warrior,"(16, 14, 12)",180,175
warrior,"(11, 13, 15)",180,178
warrior,"(14, 12, 24)",90,30
warrior,"(13, 11, 23)",90,28
warrior,"(12, 24, 26)",140,154
warrior,"(11, 23, 25)",120,168
warrior,"(24, 26, 28)",170,166
warrior,"(23, 25, 27)",120,176
warrior,"(16, 14, 12)",180,177
warrior,"(11, 13, 15)",180,161
warrior,"(14, 12, 24)",90,36
warrior,"(13, 11, 23)",90,36
warrior,"(12, 24, 26)",140,153
warrior,"(11, 23, 25)",120,167
warrior,"(24, 26, 28)",170,162
warrior,"(23, 25, 27)",120,175
warrior,"(16, 14, 12)",180,162
warrior,"(11, 13, 15)",180,156
warrior,"(14, 12, 24)",90,41
warrior,"(13, 11, 23)",90,45
warrior,"(12, 24, 26)",140,153
warrior,"(11, 23, 25)",120,166
warrior,"(24, 26, 28)",170,161
warrior,"(23, 25, 27)",120,174
warrior,"(16, 14, 12)",180,165
warrior,"(11, 13, 15)",180,149
warrior,"(14, 12, 24)",90,51
warrior,"(13, 11, 23)",90,50
warrior,"(12, 24, 26)",140,152
warrior,"(11, 23, 25)",120,164
warrior,"(24, 26, 28)",170,158
warrior,"(23, 25, 27)",120,171
warrior,"(16, 14, 12)",180,168
warrior,"(11, 13, 15)",180,143
warrior,"(14, 12, 24)",90,58
warrior,"(13, 11, 23)",90,53
warrior,"(12, 24, 26)",140,152
warrior,"(11, 23, 25)",120,157
warrior,"(24, 26, 28)",170,156
warrior,"(23, 25, 27)",120,161
warrior,"(16, 14, 12)",180,155
warrior,"(11, 13, 15)",180,138
warrior,"(14, 12, 24)",90,66
warrior,"(13, 11, 23)",90,58
warrior,"(12, 24, 26)",140,152
warrior,"(11, 23, 25)",120,151
warrior,"(24, 26, 28)",170,153
warrior,"(23, 25, 27)",120,154
warrior,"(16, 14, 12)",180,154
warrior,"(11, 13, 15)",180,135
warrior,"(14, 12, 24)",90,71
warrior,"(13, 11, 23)",90,62
warrior,"(12, 24, 26)",140,152
warrior,"(11, 23, 25)",120,148
warrior,"(24, 26, 28)",170,151
warrior,"(23, 25, 27)",120,151
warrior_inv,"(16, 14, 12)",180,151
warrior_inv,"(11, 13, 15)",180,138
warrior_inv,"(14, 12, 24)",90,72
warrior_inv,"(13, 11, 23)",90,66
warrior_inv,"(12, 24, 26)",120,151
warrior_inv,"(11, 23, 25)",140,146
warrior_inv,"(24, 26, 28)",120,148
warrior_inv,"(23, 25, 27)",170,148
warrior_inv,"(16, 14, 12)",180,148
warrior_inv,"(11, 13, 15)",180,140
warrior_inv,"(14, 12, 24)",90,75
warrior_inv,"(13, 11, 23)",90,71
warrior_inv,"(12, 24, 26)",120,150
warrior_inv,"(11, 23, 25)",140,142
warrior_inv,"(24, 26, 28)",120,145
warrior_inv,"(23, 25, 27)",170,141
warrior_inv,"(16, 14, 12)",180,144
warrior_inv,"(11, 13, 15)",180,139
warrior_inv,"(14, 12, 24)",90,77
warrior_inv,"(13, 11, 23)",90,73
warrior_inv,"(12, 24, 26)",120,149
warrior_inv,"(11, 23, 25)",140,140
warrior_inv,"(24, 26, 28)",120,144
warrior_inv,"(23, 25, 27)",170,137
warrior_inv,"(16, 14, 12)",180,139
warrior_inv,"(11, 13, 15)",180,135
warrior_inv,"(14, 12, 24)",90,78
warrior_inv,"(13, 11, 23)",90,75
warrior_inv,"(12, 24, 26)",120,148
warrior_inv,"(11, 23, 25)",140,139
warrior_inv,"(24, 26, 28)",120,142
warrior_inv,"(23, 25, 27)",170,135
warrior_inv,"(16, 14, 12)",180,131
warrior_inv,"(11, 13, 15)",180,129
warrior_inv,"(14, 12, 24)",90,82
warrior_inv,"(13, 11, 23)",90,78
warrior_inv,"(12, 24, 26)",120,146
warrior_inv,"(11, 23, 25)",140,139
warrior_inv,"(24, 26, 28)",120,140
warrior_inv,"(23, 25, 27)",170,134
warrior_inv,"(16, 14, 12)",180,130
warrior_inv,"(11, 13, 15)",180,128
warrior_inv,"(14, 12, 24)",90,86
warrior_inv,"(13, 11, 23)",90,81
warrior_inv,"(12, 24, 26)",120,145
warrior_inv,"(11, 23, 25)",140,139
warrior_inv,"(24, 26, 28)",120,139
warrior_inv,"(23, 25, 27)",170,134
warrior_inv,"(16, 14, 12)",180,131
warrior_inv,"(11, 13, 15)",180,121
warrior_inv,"(14, 12, 24)",90,92
warrior_inv,"(13, 11, 23)",90,86
warrior_inv,"(12, 24, 26)",120,143
warrior_inv,"(11, 23, 25)",140,139
warrior_inv,"(24, 26, 28)",120,136
warrior_inv,"(23, 25, 27)",170,133
goddess,"(12, 24, 26)",120,143
goddess,"(11, 23, 25)",120,139
goddess,"(24, 26, 28)",120,135
goddess,"(23, 25, 27)",120,133
goddess,"(12, 24, 26)",120,142
goddess,"(11, 23, 25)",120,138
goddess,"(24, 26, 28)",120,134
goddess,"(23, 25, 27)",120,130
goddess,"(12, 24, 26)",120,138
goddess,"(11, 23, 25)",120,134
goddess,"(24, 26, 28)",120,129
goddess,"(23, 25, 27)",120,125
goddess,"(12, 24, 26)",120,134
goddess,"(11, 23, 25)",120,131
goddess,"(24, 26, 28)",120,122
goddess,"(23, 25, 27)",120,121
goddess,"(12, 24, 26)",120,132
goddess,"(11, 23, 25)",120,129
goddess,"(24, 26, 28)",120,118
goddess,"(23, 25, 27)",120,117
goddess,"(12, 24, 26)",120,131
goddess,"(11, 23, 25)",120,128
goddess,"(24, 26, 28)",120,117
goddess,"(23, 25, 27)",120,116
goddess,"(12, 24, 26)",120,132
goddess,"(11, 23, 25)",120,126
goddess,"(24, 26, 28)",120,117
goddess,"(23, 25, 27)",120,114
goddess,"(12, 24, 26)",120,132
goddess,"(11, 23, 25)",120,125
goddess,"(24, 26, 28)",120,115
goddess,"(23, 25, 27)",120,113
goddess,"(12, 24, 26)",120,131
goddess,"(11, 23, 25)",120,124
goddess,"(24, 26, 28)",120,113
goddess,"(23, 25, 27)",120,112
goddess,"(12, 24, 26)",120,130
goddess,"(11, 23, 25)",120,123
goddess,"(24, 26, 28)",120,112
goddess,"(23, 25, 27)",120,111
goddess,"(12, 24, 26)",120,130
goddess,"(11, 23, 25)",120,122
goddess,"(24, 26, 28)",120,111
goddess,"(23, 25, 27)",120,111
goddess,"(12, 24, 26)",120,130
goddess,"(11, 23, 25)",120,121
goddess,"(24, 26, 28)",120,112
goddess,"(23, 25, 27)",120,110
goddess,"(12, 24, 26)",120,130
goddess,"(11, 23, 25)",120,121
goddess,"(24, 26, 28)",120,112
goddess,"(23, 25, 27)",120,109
goddess,"(12, 24, 26)",120,129
goddess,"(11, 23, 25)",120,121
goddess,"(24, 26, 28)",120,112
goddess,"(23, 25, 27)",120,109
goddess,"(12, 24, 26)",120,128
goddess,"(11, 23, 25)",120,122
goddess,"(24, 26, 28)",120,111
goddess,"(23, 25, 27)",120,109
goddess,"(12, 24, 26)",120,128
goddess,"(11, 23, 25)",120,122
goddess,"(24, 26, 28)",120,111
goddess,"(23, 25, 27)",120,110
goddess,"(12, 24, 26)",120,127
goddess,"(11, 23, 25)",120,123
goddess,"(24, 26, 28)",120,111
goddess,"(23, 25, 27)",120,110
goddess,"(12, 24, 26)",120,127
goddess,"(11, 23, 25)",120,123
goddess,"(24, 26, 28)",120,111
goddess,"(23, 25, 27)",120,110
goddess,"(12, 24, 26)",120,127
goddess,"(11, 23, 25)",120,124
goddess,"(24, 26, 28)",120,111
goddess,"(23, 25, 27)",120,110
goddess,"(12, 24, 26)",120,127
goddess,"(11, 23, 25)",120,124
goddess,"(24, 26, 28)",120,111
goddess,"(23, 25, 27)",120,110
goddess,"(12, 24, 26)",120,127
goddess,"(11, 23, 25)",120,124
goddess,"(24, 26, 28)",120,111
goddess,"(23, 25, 27)",120,110
goddess,"(12, 24, 26)",120,127
goddess,"(11, 23, 25)",120,125
goddess,"(24, 26, 28)",120,111
goddess,"(23, 25, 27)",120,111
goddess,"(12, 24, 26)",120,127
goddess,"(11, 23, 25)",120,125
goddess,"(24, 26, 28)",120,111
goddess,"(23, 25, 27)",120,111
goddess,"(12, 24, 26)",120,128
goddess,"(11, 23, 25)",120,125
goddess,"(24, 26, 28)",120,112
goddess,"(23, 25, 27)",120,111
goddess,"(12, 24, 26)",120,128
goddess,"(11, 23, 25)",120,126
goddess,"(24, 26, 28)",120,113
goddess,"(23, 25, 27)",120,111
goddess,"(12, 24, 26)",120,128
goddess,"(11, 23, 25)",120,126
goddess,"(24, 26, 28)",120,113
goddess,"(23, 25, 27)",120,112
goddess,"(12, 24, 26)",120,128
goddess,"(11, 23, 25)",120,127
goddess,"(24, 26, 28)",120,113
goddess,"(23, 25, 27)",120,112
goddess,"(12, 24, 26)",120,127
goddess,"(11, 23, 25)",120,127
goddess,"(24, 26, 28)",120,114
goddess,"(23, 25, 27)",120,112
goddess,"(12, 24, 26)",120,127
goddess,"(11, 23, 25)",120,127
goddess,"(24, 26, 28)",120,113
goddess,"(23, 25, 27)",120,112
goddess,"(12, 24, 26)",120,127
goddess,"(11, 23, 25)",120,127
goddess,"(24, 26, 28)",120,115
goddess,"(23, 25, 27)",120,113
goddess,"(12, 24, 26)",120,127
goddess,"(11, 23, 25)",120,128
goddess,"(24, 26, 28)",120,116
goddess,"(23, 25, 27)",120,114
goddess,"(12, 24, 26)",120,128
goddess,"(11, 23, 25)",120,129
goddess,"(24, 26, 28)",120,118
goddess,"(23, 25, 27)",120,116
goddess,"(12, 24, 26)",120,129
goddess,"(11, 23, 25)",120,130
goddess,"(24, 26, 28)",120,119
goddess,"(23, 25, 27)",120,118
goddess,"(12, 24, 26)",120,129
goddess,"(11, 23, 25)",120,131
goddess,"(24, 26, 28)",120,121
goddess,"(23, 25, 27)",120,121
goddess,"(12, 24, 26)",120,130
goddess,"(11, 23, 25)",120,130
goddess,"(24, 26, 28)",120,121
goddess,"(23, 25, 27)",120,122
goddess,"(12, 24, 26)",120,130
goddess,"(11, 23, 25)",120,129
goddess,"(24, 26, 28)",120,123
goddess,"(23, 25, 27)",120,122
goddess,"(12, 24, 26)",120,130
goddess,"(11, 23, 25)",120,128
goddess,"(24, 26, 28)",120,125
goddess,"(23, 25, 27)",120,121
goddess,"(12, 24, 26)",120,131
goddess,"(11, 23, 25)",120,128
goddess,"(24, 26, 28)",120,126
goddess,"(23, 25, 27)",120,122
goddess,"(12, 24, 26)",120,131
goddess,"(11, 23, 25)",120,127
